Unnamed: 0,productid,imageid,descr_dup_block
18539,3287116231,1204193526,False
18540,1795898150,1102319272,False
18541,1961099650,1116455001,False
18542,4074713223,1287046871,False
18543,3185661276,1196333787,False
18544,3716575655,1237170726,False
18545,691885850,1065997680,False
18546,1643645705,1095882315,False
18547,270417792,973998358,False
18548,280297982,978895660,False
18549,195040676,935645260,False
18550,3819985154,1249536693,False
18551,285700955,982232311,False
18552,1861384262,1106540336,False
18553,143686102,1122207365,False
18554,19590433,302712892,False
18555,3911826300,1262869377,False
18556,4057525531,1282815468,False
18557,3962514015,1269760387,False
18558,298457003,991456750,False
18559,2940639661,1174590317,False
18560,4151248968,1301281384,False
18561,4138878956,1298196577,False
18562,4108382699,1292292900,False
18563,109115543,866296016,False
18564,3451570690,1213655719,False
18565,4145641906,1300316453,False
18566,3108265225,1191466220,False
18567,1118849557,1123926108,False
18568,3898729640,1261430149,False
18569,3898729594,1261429712,False
18570,1474933440,1117471777,False
18571,207151508,941622084,False
18572,3862125796,1254546249,False
18573,4160809849,1304034770,False
18574,85372885,997441026,False
18575,486989705,1015607946,False
18576,4210988576,1317266548,False
18577,2628863936,1153474783,False
18578,4184075780,1313766683,False
18579,4184608894,1310880086,False
18580,3686380705,1234812182,False
18581,4007486054,1275805455,False
18582,3708918320,1236508635,False
18583,3937041840,1268743167,False
18584,194621121,935379286,False
18585,569732209,1027062508,False
18586,3643836634,1231027559,False
18587,1806700771,1161389266,False
18588,1833414006,1104448242,False
18589,3057765561,1187865637,False
18590,3715837531,1237244381,False
18591,5868042,193804430,False
18592,90811207,874538475,False
18593,1493839542,1084150270,False
18594,3881791717,1257675727,False
18595,435908564,1008079950,False
18596,4236297449,1324190985,False
18597,269653761,973606532,False
18598,3803627178,1247053455,False
18599,2326208086,1136702269,False
18600,4182067124,1311290743,False
18601,824466731,1041184307,False
18602,1998121854,1119407721,False
18603,15589691,1274760624,False
18604,2186232874,1130658378,False
18605,3769282394,1243231064,False
18606,3762618724,1242121849,False
18607,4197678331,1313456595,False
18608,4151247204,1301245551,False
18609,3836748951,1250911207,False
18610,2763664514,1163126873,False
18611,3760838668,1241810422,False
18612,4057771444,1282980148,False
18613,3065096177,1188462955,False
18614,4156926865,1302863200,False
18615,3556068604,1220838449,False
18616,3198853676,1196820569,False
18617,1186190905,1068360174,False
18618,4179733358,1309703398,False
18619,1848933676,1105412340,False
18620,102344767,862581858,False
18621,4121130881,1294226439,False
18622,3644646854,1231098905,False
18623,3686597470,1234812597,False
18624,1935687099,1114671654,False
18625,301408634,993414362,False
18626,2495680752,1145615128,False
18627,3868449769,1255550722,False
18628,3898716096,1261371201,False
18629,3850328565,1252627730,False
18630,4143494524,1299756833,False
18631,1507602742,1086066175,False
18632,2131981466,1127832092,False
18633,87472750,854423555,False
18634,1905852139,1110879723,False
18635,4182242287,1310413625,False
18636,3703300995,1236308710,False
18637,3940232070,1266901686,False
18638,4061481454,1283559584,False
18639,424228345,1060225874,False
18640,3972428188,1270626218,False
18641,3893243284,1260343844,False
18642,3380690700,1209670814,False
18643,210032576,969830009,False
18644,244088848,963582964,False
18645,3716591407,1237207910,False
18646,3864929285,1254746055,False
18647,657799489,1033698948,False
18648,6898468,844133310,False
18649,221734710,956439840,False
18650,4037123913,1279305876,False
18651,4085950014,1288938870,False
18652,1861152218,1106534145,False
18653,1035131348,1053590784,False
18654,283747463,980692013,False
18655,3399884159,1211445062,False
18656,3813570945,1247849119,False
18657,4184608502,1310876179,False
18658,547549783,1024812337,False
18659,956356066,1049853735,False
18660,3893243200,1260342326,False
18661,3430061474,1237104641,False
18662,80362281,849064161,False
18663,3819983483,1249535722,False
18664,4055677856,1282162112,False
18665,4076593775,1287369592,False
18666,3929896196,1265195113,False
18667,284484155,981406680,False
18668,4139980536,1298540519,False
18669,2702363260,1158664557,False
18670,1553295188,1089871148,False
18671,4023550155,1277616182,False
18672,175974565,926016415,False
18673,853456102,1043841222,False
18674,3885554328,1258683255,False
18675,4057769199,1282938703,False
18676,3883210677,1257837741,False
18677,3588217413,1225202338,False
18678,4057547782,1282563933,False
18679,2861999474,1168602118,False
18680,3435341807,1213122416,False
18681,206613149,941450711,False
18682,2531016457,1147325104,False
18683,3037168960,1187029510,False
18684,250203556,965281952,False
18685,4037924149,1279393219,False
18686,4186473180,1311215575,False
18687,1711735916,1100064797,False
18688,1388730572,1077981218,False
18689,4139571883,1299224928,False
18690,3410036418,1211799761,False
18691,1711735142,1100086272,False
18692,4057551121,1282574296,False
18693,3875155522,1256823968,False
18694,4057550996,1282573082,False
18695,3604508457,1226841656,False
18696,1529791095,1218568758,False
18697,4057847246,1282613050,False
18698,194324699,935259815,False
18699,3819983682,1249535817,False
18700,3875147132,1256820390,False
18701,190103729,933251978,False
18702,3658924117,1232274518,False
18703,2692693581,1158342897,False
18704,4003969703,1275396618,False
18705,2080210658,1237105747,False
18706,4200869151,1316100676,False
18707,207287165,941693684,False
18708,3470246354,1215442774,False
18709,300355395,992676004,False
18710,18220079,849939943,False
18711,475703023,1014849012,False
18712,4187318205,1311369889,False
18713,1548294457,1092313576,False
18714,435082444,1007538641,False
18715,3870848700,1255679130,False
18716,3977400092,1271504467,False
18717,1869200555,1107659857,False
18718,460129712,1012426027,False
18719,3211220578,1237400733,False
18720,4085924349,1288921654,False
18721,3969256778,1270223570,False
18722,4186744197,1314833549,False
18723,298701666,991257608,False
18724,196323111,936626790,False
18725,4198225216,1313198822,False
18726,3012484990,1183256996,False
18727,1711728930,1100086964,False
18728,4004194772,1275412823,False
18729,1193385944,1073257786,False
18730,4014994971,1276728744,False
18731,88722473,855899556,False
18732,4202305358,1314582592,False
18733,1711736594,1100076669,False
18734,2825944716,1166893849,False
18735,1634651171,1095671242,False
18736,3881989913,1257639843,False
18737,3195346221,1196637864,False
18738,435042499,1007577791,False
18739,4063331695,1283917560,False
18740,981229285,1051759634,False
18741,158205203,913863872,False
18742,4037099837,1279183107,False
18743,3986443720,1272178176,False
18744,170165605,921947911,False
18745,3382447785,1238601964,False
18746,800086609,1039758973,False
18747,1070635442,1056159234,False
18748,4102986988,1291659041,False
18749,4052947382,1281717038,False
18750,138727393,966987277,False
18751,207196192,941678009,False
18752,201533790,939063023,False
18753,1202511027,1223788118,False
18754,4222997757,1321450924,False
18755,3860122075,1254087480,False
18756,4073722172,1286233696,False
18757,284905028,981947999,False
18758,3632415649,1230165511,False
18759,1235061046,1069319611,False
18760,2695198400,1158121339,False
18761,3871478961,1255799372,False
18762,240355088,962331827,False
18763,4057547207,1282559876,True
18764,190094752,933239020,False
18765,3895301083,1260706613,False
18766,3831234600,1250250951,False
18767,1984634029,1118459827,False
18768,3591581826,1226405805,False
18769,3881733507,1258327711,False
18770,4211514020,1317008687,False
18771,4063459444,1283886259,False
18772,278530730,1123995403,False
18773,259499153,970475062,False
18774,4223049616,1321587980,False
18775,4181900698,1310368556,False
18776,4127991934,1295875901,False
18777,3998351175,1274240893,False
18778,3397489075,1211402257,False
18779,287814554,983648893,False
18780,3994362507,1273536164,False
18781,4015985401,1276724018,False
18782,1161336368,1066666786,False
18783,972054457,1050962792,False
18784,2297809,153112830,False
18785,3879923028,1257260722,False
18786,3929890073,1265207441,False
18787,81245533,849770631,False
18788,522178008,1100250175,False
18789,4088648654,1289491203,False
18790,278390473,1123726348,False
18791,1595746053,1093064772,False
18792,436091024,1008173814,False
18793,50231946,444984230,False
18794,124889387,882042131,False
18795,3817893346,1248835092,False
18796,76887355,847717556,False
18797,4086150259,1289658608,True
18798,3992800757,1273764560,False
18799,295284773,988440623,False
18800,55263656,654422745,False
18801,3847169278,1324938428,False
18802,3836736620,1250941381,True
18803,3122651636,1192150290,False
18804,3287291332,1204250942,False
18805,347529201,999978542,False
18806,3896605933,1260967758,False
18807,3469564517,1215211168,False
18808,934195428,1047936119,False
18809,4109870205,1296720071,False
18810,70042269,835812517,False
18811,3005787614,1182182515,False
18812,3749759250,1240979859,False
18813,3773722055,1243419650,False
18814,3873128777,1256081478,False
18815,4170579013,1307090398,False
18816,4157446261,1303100041,False
18817,4152824469,1301639236,False
18818,1472806477,1117566522,False
18819,39655950,306995832,False
18820,1063255020,1055633176,False
18821,4090631836,1290007969,False
18822,2940639431,1174589129,False
18823,2524481042,1146808629,False
18824,960921765,1050103104,False
18825,4217911724,1318281272,False
18826,3923102253,1264039235,False
18827,51171550,499646012,False
18828,3000463562,1181139627,False
18829,4061636240,1283949295,False
18830,99209585,861080669,False
18831,182032243,928702326,False
18832,4003850313,1275134017,False
18833,4197666944,1313357177,False
18834,58776435,854179232,False
18835,388576161,1002985459,False
18836,3349779593,1208626234,False
18837,4164873256,1306171627,False
18838,4089928018,1289816032,False
18839,203641852,941257469,False
18840,4037132970,1279587534,False
18841,4108910848,1292417797,False
18842,300975671,993168553,False
18843,139022374,892133291,False
18844,4236041942,1324085139,False
18845,4183697658,1313632203,False
18846,4036734040,1278704109,False
18847,862569278,1044960468,False
18848,4105613908,1301017961,False
18849,49227112,478477330,False
18850,3929898800,1265221888,False
18851,1704948699,1104425144,False
18852,2272183453,1134034232,False
18853,3785187888,1244541241,False
18854,4250631868,1328310542,False
18855,4174799567,1308951981,False
18856,170808073,922170819,False
18857,1531938491,1088564911,False
18858,278578118,977999362,False
18859,2552595878,1215824596,False
18860,648438346,1033272432,False
18861,3140780325,1193286515,False
18862,435106824,1007648641,False
18863,3505578067,1218133888,False
18864,948910751,1049126931,False
18865,3868324125,1255119928,False
18866,2540109442,1198892480,False
18867,4042479489,1280071599,False
18868,3893204644,1260375892,False
18869,1305405043,1072489282,False
18870,3479943644,1218263937,False
18871,3101157468,1191028065,False
18872,606638734,1031061809,False
18873,50290459,450686830,False
18874,90898785,857103260,False
18875,156272856,912148949,False
18876,446021357,1010336302,False
18877,3773726834,1243386134,False
18878,4177815777,1308788791,False
18879,4200879139,1316226303,False
18880,3569614213,1289206371,False
18881,3716121479,1236934989,False
18882,300712974,992933691,False
18883,3832636932,1250398603,False
18884,2311917627,1136100383,False
18885,153052308,908819482,False
18886,464633944,1013193903,False
18887,3038034759,1186781633,False
18888,4063417630,1284132339,False
18889,3842786977,1251487708,False
18890,1312085488,1072960208,False
18891,3939552002,1266675182,False
18892,4019796700,1277498996,False
18893,2431934245,1141821073,False
18894,158413136,913977197,False
18895,1118849565,1123926123,False
18896,3884336217,1258226293,False
18897,3508515318,1236865055,False
18898,4232365635,1323984832,False
18899,3814854637,1248372224,False
18900,4061482297,1283581658,False
18901,3814860824,1248407368,False
18902,3939946761,1266777349,False
18903,421857814,1006260510,False
18904,2079102,849587196,False
18905,4144863315,1301783875,False
18906,4060897742,1301418478,False
18907,148659366,904258979,False
18908,1685965369,1098415758,False
18909,3088764057,1190033986,False
18910,168344629,921249497,False
18911,1641918282,1096052964,False
18912,3108128806,1191462017,False
18913,531085816,1024939818,False
18914,4164996548,1305159366,False
18915,3868433850,1255465004,False
18916,4074722473,1286478186,False
18917,240722236,962611277,False
18918,3200183331,1196865735,False
18919,2293285098,1134844147,False
18920,3901399457,1261857723,False
18921,611996131,1031528510,False
18922,159602769,915094819,False
18923,50248267,441335016,False
18924,2602862339,1166773755,False
18925,562802058,1026373924,False
18926,1711735231,1100077415,False
18927,590367935,1029121903,False
18928,1521057793,1087275665,False
18929,3906636182,1262292252,False
18930,570664859,1027347002,False
18931,1999876733,1130987154,False
18932,238399566,961780588,False
18933,3870989432,1255915656,False
18934,3817906305,1248861769,False
18935,4088129991,1298332127,False
18936,435911617,1008045354,False
18937,3819979136,1249534280,False
18938,3197199,847265965,False
18939,1293698500,1071538010,False
18940,156644914,912693350,False
18941,3602846734,1227123399,False
18942,4077198202,1287396751,False
18943,2710846600,1159228933,False
18944,4153639507,1301872851,False
18945,2873242677,1169222712,False
18946,1518901,1274604604,False
18947,4061614104,1283789924,False
18948,107957458,865569926,False
18949,2105652268,1126747470,False
18950,2874090127,1169263604,False
18951,3857173143,1253519623,False
18952,4056000842,1282290317,False
18953,3842713870,1251449249,False
18954,294487774,987656047,False
18955,294182740,987350770,False
18956,3915571549,1263229421,False
18957,3861177574,1254365032,False
18958,3992736455,1273476337,False
18959,4108562024,1292736478,False
18960,472640647,1307063027,False
18961,3430303950,1212616279,False
18962,1528554108,1088579279,False
18963,2625937486,1153341683,False
18964,2372926414,1138651822,False
18965,1922103996,1112216357,False
18966,3065096171,1188462949,False
18967,3869439789,1255326371,False
18968,3831234525,1250250570,False
18969,3766473598,1277440353,False
18970,3936362971,1268742742,False
18971,3992771685,1273654934,False
18972,3921124824,1263755765,False
18973,4022757432,1277567227,False
18974,3182722373,1196212753,False
18975,50571621,469186730,False
18976,3992542176,1273241902,False
18977,2048557356,1161295945,False
18978,4112275810,1298952296,False
18979,143521451,1018690922,False
18980,4095093326,1290594879,False
18981,286448658,982848097,False
18982,2598927512,1152104280,False
18983,207170092,941643039,False
18984,190714518,933516307,False
18985,2810134374,1258596448,False
18986,3972429568,1270632196,False
18987,278772640,977711835,False
18988,3795447255,1245923379,False
18989,2832752206,1190252624,False
18990,4186174231,1311296865,False
18991,2083129652,1124775624,False
18992,2317983801,1136071400,False
18993,744501933,1038056842,False
18994,4181951292,1310043014,False
18995,4200883066,1316299769,False
18996,1792037,520673369,False
18997,3147119498,1193608370,False
18998,170294404,922012402,False
18999,247364319,966391252,False
19000,4026080288,1277777407,True
19001,4030242929,1278187211,False
19002,4229980303,1322526383,False
19003,3879365638,1257152755,False
19004,3629908892,1229932043,False
19005,1829539818,1104267714,False
19006,4186340423,1314596203,False
19007,3817905234,1248856855,False
19008,1948803039,1115641994,False
19009,3580783693,1223475768,False
19010,4215693788,1317915880,False
19011,281718,896568551,False
19012,1947640621,1115599124,False
19013,3696256533,1235612509,False
19014,4079552454,1287898842,False
19015,3460427933,1214274742,False
19016,1212467302,1111629045,False
19017,4216167724,1318340490,False
19018,1961768001,1116530708,False
19019,58800324,867863584,False
19020,1617573,28134330,False
19021,1654437655,1096466396,False
19022,3743370955,1240110387,False
19023,122856820,877676756,False
19024,4006485722,1275465065,False
19025,4213277227,1317499402,False
19026,4189099610,1312048856,False
19027,296115215,988975106,False
19028,3745011445,1240229128,False
19029,4086085297,1289264746,False
19030,201240897,938977006,False
19031,4231420367,1323469727,False
19032,1980521725,1118243538,False
19033,1924718105,1112748266,False
19034,294398623,987508073,False
19035,4127736876,1296019813,False
19036,4211715713,1317252594,False
19037,2279904187,1134351262,False
19038,4057510754,1282708884,False
19039,435016656,1007487255,False
19040,3453392107,1213783789,False
19041,3881469322,1257473573,False
19042,3782771540,1244326107,False
19043,51846122,499647061,False
19044,3762625439,1242123532,False
19045,3195330210,1196633354,False
19046,1832991500,1113107926,False
19047,3128686277,1192476815,False
19048,1099449079,1269504314,False
19049,3954343995,1268866629,False
19050,88770127,1005773681,False
19051,722145442,1037179288,False
19052,3697397163,1235922874,False
19053,4236297888,1324200376,False
19054,66630578,835295185,False
19055,211259160,1305735103,False
19056,4172854931,1307874681,False
19057,3957952718,1269329192,False
19058,3881467167,1257436430,False
19059,569703667,1026876202,False
19060,1984541457,1118456394,False
19061,2017625778,1120710502,False
19062,3908715307,1262505591,False
19063,3929890032,1265206177,False
19064,4215693785,1317915833,False
19065,3976965901,1271567631,False
19066,2098510694,1126054894,False
19067,4085937719,1288872287,False
19068,4064963761,1284312160,False
19069,4057763679,1282817505,False
19070,3596394466,1226210105,False
19071,101738274,862188366,False
19072,4160985374,1304166912,False
19073,3608438125,1268273076,False
19074,131622925,885871846,False
19075,2958504018,1176505332,False
19076,3898728628,1261426793,False
19077,284875331,981626783,False
19078,142134907,894746961,False
19079,4060917038,1301428361,False
19080,287813522,1075975512,False
19081,1155337835,1065842961,False
19082,2695198681,1158121478,False
19083,4186726878,1314825559,False
19084,1711734820,1100081508,False
19085,2624840883,1153306291,False
19086,3821041003,1249723663,False
19087,4236297882,1324199982,False
19088,2940640703,1174594309,False
19089,1597974816,1093147917,False
19090,4211183999,1317648193,False
19091,207548491,941884476,False
19092,5619954,913098977,False
19093,2664721277,1156073709,False
19094,3582302175,1223581029,False
19095,873533954,1046017816,False
19096,832974563,1041763304,False
19097,61076872,753590949,False
19098,3992570272,1273364719,False
19099,2571130119,1190251537,False
19100,3928233839,1264923226,False
19101,3756522260,1241390477,False
19102,3716248249,1236944517,False
19103,3758056617,1241608012,False
19104,3962805139,1269836454,False
19105,1388731403,1077980305,False
19106,462323462,1012946136,False
19107,1364449723,1076710644,False
19108,128592159,883654812,False
19109,4166642659,1305759641,False
19110,1892601248,1317684746,False
19111,4029033620,1278014560,False
19112,4236042830,1324148123,False
19113,3222899074,1199320402,False
19114,4221312203,1320185263,False
19115,4101891759,1291328529,False
19116,2373489644,1146401776,False
19117,3898711233,1261192962,False
19118,4172829561,1307841168,False
19119,3123326424,1192223818,False
19120,1921227410,1112279369,False
19121,2675086409,1156652815,False
19122,4236042000,1324088735,False
19123,87642443,874730992,False
19124,4234270115,1323728430,False
19125,804182755,1039911122,False
19126,4167087328,1306803243,False
19127,3957848119,1269490209,True
19128,4006686678,1275498330,False
19129,4231695960,1323300879,False
19130,197915781,937458607,False
19131,4120420050,1293751162,False
19132,4013276120,1276445702,False
19133,2044949559,1121926873,False
19134,3945013370,1267990173,False
19135,3929899904,1265224574,False
19136,687502748,1035591833,False
19137,3907803340,1262419702,True
19138,3861171295,1254305681,False
19139,4042665093,1280058852,False
19140,588489125,1028823379,False
19141,3287236456,1204224260,False
19142,3925255056,1266352824,False
19143,2940639473,1174589378,False
19144,2710841043,1159235515,False
19145,3942328262,1267398145,False
19146,3641713941,1230790202,False
19147,1935016431,1114635039,False
19148,2825944952,1166894035,False
19149,3855161642,1253152397,False
19150,4076850400,1287510491,False
19151,64573634,896413292,False
19152,462941447,1013235442,False
19153,53351602,641332436,False
19154,3831364250,1250268344,False
19155,3819985153,1249536691,False
19156,2408637392,1140369153,False
19157,3795573054,1245929366,False
19158,4231409767,1323001621,False
19159,4012754961,1276368268,False
19160,120441946,903717347,False
19161,3067034450,1188522030,False
19162,3993179038,1273174934,False
19163,2861077070,1168516020,False
19164,4090784684,1289984552,False
19165,3067563627,1188575844,False
19166,17400288,290996853,False
19167,4164869671,1306155830,False
19168,4164669006,1305119191,False
19169,1493497359,1084112585,False
19170,3096673009,1191071572,False
19171,3811594900,1247581008,False
19172,2973271723,1177328099,False
19173,3456874300,1213989661,False
19174,182660459,929117645,False
19175,3893243953,1260350153,False
19176,570732927,1027368756,False
19177,435891013,1008067193,False
19178,4231696193,1323308655,False
19179,3750091847,1240847582,False
19180,3561481344,1235525120,False
19181,3785187877,1244541203,False
19182,3979569539,1271713019,False
19183,1351973164,1075711263,False
19184,2940640970,1174594645,False
19185,741487636,1037910941,False
19186,5111954,874753813,False
19187,3643897774,1231196158,False
19188,1792750944,1102242482,False
19189,3874569749,1256870640,False
19190,2985039466,1178358847,False
19191,291290082,985862925,False
19192,1352145797,1075760307,False
19193,4040568179,1280133907,False
19194,67759778,989889576,False
19195,258074320,969936100,False
19196,4167082736,1306580294,False
19197,3287160002,1298959372,False
19198,212762576,949770382,False
19199,4057773149,1283027936,False
19200,3085098193,1189729870,False
19201,3906639213,1262341102,False
19202,3992768993,1273615388,False
19203,4086053616,1289130267,False
19204,2659812184,1155772188,False
19205,3615329463,1228225658,False
19206,3451742120,1213674460,False
19207,4200876535,1316185906,False
19208,452385515,1239449904,False
19209,4200871943,1316126306,False
19210,1875804554,1108365810,False
19211,3145347450,1193529253,False
19212,2122976745,1322802741,False
19213,2476508257,1144143354,False
19214,85159840,853917382,False
19215,569919938,1027023915,False
19216,4214348415,1319385352,False
19217,4200882855,1316294097,False
19218,2107748960,1126795647,False
19219,1784308403,1101831878,False
19220,291295364,985886160,False
19221,3971762713,1270631993,False
19222,3005787220,1182181692,False
19223,124119263,878751028,False
19224,4235887772,1324012035,False
19225,523139117,1102678414,False
19226,278542976,1127635504,False
19227,4083568030,1288591363,False
19228,4116840186,1293177519,False
19229,2664721329,1156073947,False
19230,4057767309,1282904021,False
19231,4228957993,1322149533,False
19232,3972426910,1270591478,False
19233,239251191,961973956,False
19234,4089924320,1289792084,False
19235,2877043012,1169582293,False
19236,2226055409,1318119695,False
19237,1013581309,1053012654,False
19238,4087641093,1289336135,False
19239,848472723,1043181531,False
19240,4167073800,1306522064,False
19241,278518906,1071869639,False
19242,3994953819,1273767875,False
19243,3287290212,1204250075,False
19244,4071968742,1287324456,False
19245,451533016,1044676819,False
19246,3962600860,1269772597,False
19247,3918158451,1263443437,False
19248,359360791,1000824136,False
19249,1876687626,1190258908,False
19250,4211276381,1317134385,False
19251,1965192591,1116798284,False
19252,4200881700,1316272872,False
19253,3433835599,1212916318,False
19254,4200872532,1316131843,False
19255,4037116069,1279270732,False
19256,3971188496,1270324018,False
19257,4135506904,1297447404,False
19258,2035478934,1121420170,False
19259,4017676965,1285859788,False
19260,288908764,1141763995,False
19261,2982329440,1178210391,False
19262,4041457464,1279764899,False
19263,150941213,906569458,False
19264,3885604913,1258524283,False
19265,2646579430,1154987849,False
19266,3997446299,1274101293,False
19267,2014288602,1146391628,False
19268,6099075,205270730,False
19269,1721383473,1100410448,False
19270,3866912653,1254907781,False
19271,46650340,316873095,False
19272,4232953693,1323151262,False
19273,3470071487,1215529722,False
19274,4139984595,1298544469,False
19275,1563447816,1090795508,False
19276,1948803444,1115642238,False
19277,2886580211,1169879896,False
19278,3672942785,1237627746,False
19279,603811114,1088814984,False
19280,115433869,870789013,False
19281,453588551,1011579050,False
19282,1221573345,1226431965,False
19283,4075337506,1286529747,False
19284,2074964745,1124827479,False
19285,7158735,248170210,False
19286,4037124595,1279318642,False
19287,4010222429,1276008728,False
19288,740411584,1037810310,False
19289,2649439259,1237400663,False
19290,1297261,671243122,False
19291,4200873931,1316145858,False
19292,3848178800,1252246234,False
19293,4188989528,1311929427,False
19294,3561599427,1221338492,False
19295,3265357740,1202887233,False
19296,4177867162,1308899390,False
19297,1869276277,1108085913,False
19298,2211521029,1131801128,False
19299,2936994422,1174640056,False
19300,4053026896,1281744767,False
19301,4079556140,1288092241,False
19302,4130471772,1296378440,False
19303,1940509698,1299564074,False
19304,1173568181,1066937714,False
19305,2265314840,1133852656,False
19306,4184531307,1310616957,False
19307,3798250395,1246305848,False
19308,4194758798,1312400033,False
19309,2373722694,1138667121,False
19310,4213271489,1317764089,False
19311,1088839329,1308863250,False
19312,3898707843,1261173689,False
19313,3976904664,1271319702,False
19314,3177051715,1195807862,False
19315,49897366,483151768,False
19316,3785188018,1244541360,False
19317,246357887,964237367,False
19318,4229382182,1321893684,False
19319,138467276,891745284,False
19320,3135791803,1192835030,False
19321,474263193,1014900353,False
19322,278684293,1073632862,False
19323,127939525,883157426,False
19324,165937705,935321880,False
19325,197851076,937449796,False
19326,135945002,893454078,False
19327,4153301726,1302455867,False
19328,4149008511,1300808493,False
19329,3759459994,1241676787,False
19330,3962605560,1269776745,False
19331,4173400412,1286474361,False
19332,3910532983,1262896038,False
19333,4012864777,1276353786,False
19334,3898722434,1261409958,False
19335,597596997,1030445722,False
19336,3028261982,1186394509,False
19337,406627468,1004994218,False
19338,746830559,1038147577,False
19339,4063760793,1285092243,False
19340,1173353209,1066930491,False
19341,435860875,1008056211,False
19342,2394039631,1190250882,False
19343,3874304164,1256427987,False
19344,1830849576,1104331190,False
19345,2298079813,1150371056,False
19346,4023548278,1277588806,True
19347,4171232576,1307329590,False
19348,4071959814,1286713873,False
19349,71667736,844142202,False
19350,4167083783,1306778612,False
19351,3859874321,1254255079,False
19352,3887563437,1258860628,False
19353,912599046,1047826227,False
19354,3837504984,1251065936,True
19355,4019920004,1280139155,False
19356,4235888347,1324022240,False
19357,3893244023,1260351489,False
19358,3219985237,1198711820,False
19359,1146995870,1065140433,False
19360,2920940600,1172791632,False
19361,4236041965,1324086476,False
19362,3887599154,1259022374,False
19363,4166865096,1305819644,False
19364,4177866515,1308882229,False
19365,1688631773,1098785771,False
19366,3910597812,1262946309,False
19367,1817645710,1103639406,False
19368,1810809179,1103087682,False
19369,285424270,981975965,False
19370,4231695956,1323300738,False
19371,1149676772,1065719461,False
19372,4058712166,1282703346,False
19373,516348302,1019262653,False
19374,294479520,987634629,False
19375,3212864622,1270843131,False
19376,4172813156,1307748141,False
19377,124677733,879346480,False
19378,575938231,1027759133,False
19379,3942394407,1267273828,False
19380,131504512,885728370,False
19381,4231367615,1323264145,False
19382,168767854,921383963,False
19383,2186165550,1130650044,False
19384,3881979812,1257551261,False
19385,4006498027,1275594191,False
19386,4126965399,1295750944,False
19387,3958459981,1269395489,False
19388,1820926334,1104036044,False
19389,855951745,1044041662,False
19390,4200869966,1316106821,False
19391,99470867,861232554,False
19392,3420651127,1212264241,False
19393,4197527355,1313483383,False
19394,111763606,868406062,False
19395,3287155131,1204215291,False
19396,316778737,996751864,False
19397,2940638868,1174587275,False
19398,84310745,853500742,False
19399,2686220930,1157520690,False
19400,3641713894,1230789898,False
19401,4079733502,1287957280,False
19402,516412294,1019346220,False
19403,1994617098,1119146777,False
19404,3708926273,1236525742,False
19405,1310298176,1072895204,False
19406,4118642379,1293526038,False
19407,4108905185,1292812196,False
19408,4105632841,1301027514,False
19409,3992605745,1273287796,False
19410,3953863639,1269057669,False
19411,4235887004,1323998642,False
19412,3994954240,1273776496,False
19413,3942393178,1267258799,False
19414,4105747327,1292017514,False
19415,3756587100,1241396509,False
19416,193930013,935080339,False
19417,2212003289,1131841597,False
19418,3709419828,1236937457,False
19419,1413545818,1078992025,False
19420,2659762423,1155889336,False
19421,3166436479,1195259428,False
19422,744414969,1040739296,False
19423,4167088186,1306815907,False
19424,4160951769,1304126413,False
19425,3793182404,1245535951,False
19426,245765717,964076240,False
19427,749651438,1038407546,False
19428,3037202344,1186732866,False
19429,3813572039,1323730219,False
19430,2082466274,1124765876,False
19431,569623110,1026902595,False
19432,4182119386,1311069898,False
19433,3943148486,1267484479,False
19434,3748207430,1240730182,True
19435,124266841,879014712,False
19436,5378665,237846830,False
19437,3136899931,1262300452,False
19438,3755611316,1241313528,False
19439,2517194118,1146842317,False
19440,4240795217,1325262868,False
19441,1221493033,1069081385,False
19442,3163296752,1194988025,False
19443,50285276,450215630,False
19444,4042479422,1280068859,False
19445,106416456,864756840,False
19446,195235114,935647882,False
19447,4003969965,1275397013,False
19448,3487601792,1216959379,False
19449,559059933,1026033977,False
19450,3219397064,1198881138,False
19451,2546867517,1148773772,False
19452,4086085751,1289270027,False
19453,1351998995,1075712896,False
19454,3486053576,1216853022,False
19455,141719833,904363796,False
19456,2562090038,1150017049,False
19457,85389920,1294758691,False
19458,101810019,862275806,False
19459,2212009857,1309033814,False
19460,232563779,959552698,False
19461,3614045607,1227980306,False
19462,4221600755,1320796551,False
19463,3608551790,1305537306,False
19464,1802451023,1318301508,False
19465,435857562,1008019871,False
19466,3908517216,1262555723,False
19467,174105925,923548704,False
19468,3003919862,1181662153,False
19469,4095302864,1290626736,False
19470,207257920,941678666,False
19471,3157658906,1194344345,False
19472,4044743648,1280389775,False
19473,3565122675,1222864794,False
19474,2835856842,1167720206,False
19475,3733186036,1239684895,False
19476,3582299879,1223577060,False
19477,2956603854,1209667250,False
19478,3939934501,1266738820,False
19479,246765215,964414623,False
19480,435036570,1007562230,False
19481,4063772221,1285121439,False
19482,3906640972,1262359192,False
19483,3879365094,1257149564,False
19484,2252752960,1133643756,False
19485,1530880781,1262628257,False
19486,1519957245,1087423289,False
19487,2090198863,1125193686,False
19488,4160884287,1304034084,False
19489,3942853534,1267425782,False
19490,3647601365,1231320545,False
19491,3861223935,1254336756,False
19492,1076131016,1057178239,False
19493,4197668268,1313365587,False
19494,3969874944,1270215864,False
19495,1876684337,1190253765,False
19496,97587272,860164547,False
19497,3938617842,1266506932,False
